Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Gladstone,60,1666152000,2022-10-19T14:00:00,-23.89521,151.50258,0.871,1.510,5.260,3.738,22.95,72.76,-99.90,-99.90
Gladstone,60,1666153800,2022-10-19T14:30:00,-23.89521,151.50260,0.857,1.440,5.880,3.774,22.95,74.16,-99.90,-99.90
Gladstone,60,1666155600,2022-10-19T15:00:00,-23.89517,151.50260,0.841,1.680,12.500,3.704,22.95,69.96,-99.90,-99.90
Gladstone,60,1666157400,2022-10-19T15:30:00,-23.89513,151.50260,0.806,1.490,11.760,3.810,22.90,71.36,-99.90,-99.90
Gladstone,60,1666159200,2022-10-19T16:00:00,-23.89511,151.50260,0.786,1.310,6.250,3.810,22.90,81.16,-99.90,-99.90
Gladstone,60,1666161000,2022-10-19T16:30:00,-23.89509,151.50258,0.791,1.380,6.250,3.846,22.90,72.76,-99.90,-99.90
Gladstone,60,1666162800,2022-10-19T17:00:00,-23.89508,151.50260,0.793,1.360,7.140,3.883,22.80,81.16,-99.90,-99.90
Gladstone,60,1666164600,2022-10-19T17:30:00,-23.89507,151.50262,0.734,1.230,6.670,3.883,22.80,79.76,-99.90,-99.90
Gladstone,60,1666166400,2022-10-19T18:00:00,-23.89501,151.50265,0.758,1.590,12.500,3.922,22.80,72.76,-99.90,-99.90
Gladstone,60,1666168200,2022-10-19T18:30:00,-23.89488,151.50297,0.677,1.150,12.500,3.960,22.80,67.16,-99.90,-99.90
Gladstone,60,1666170000,2022-10-19T19:00:00,-23.89500,151.50337,0.718,1.180,13.330,3.960,22.80,64.26,-99.90,-99.90
Gladstone,60,1666171800,2022-10-19T19:30:00,-23.89503,151.50344,0.695,1.230,7.140,4.211,22.90,75.56,-99.90,-99.90
Gladstone,60,1666173600,2022-10-19T20:00:00,-23.89509,151.50350,0.674,1.250,7.140,4.348,22.95,71.36,-99.90,-99.90
Gladstone,60,1666175400,2022-10-19T20:30:00,-23.89511,151.50350,0.655,1.170,12.500,4.211,22.95,64.26,-99.90,-99.90
Gladstone,60,1666177200,2022-10-19T21:00:00,-23.89512,151.50352,0.658,1.100,7.140,4.301,22.95,64.26,-99.90,-99.90
Gladstone,60,1666179000,2022-10-19T21:30:00,-23.89508,151.50350,0.669,1.030,7.140,4.301,23.00,65.76,-99.90,-99.90
Gladstone,60,1666180800,2022-10-19T22:00:00,-23.89506,151.50348,0.695,1.120,11.760,4.040,23.05,65.76,-99.90,-99.90
Gladstone,60,1666182600,2022-10-19T22:30:00,-23.89495,151.50342,0.680,1.180,6.250,4.000,23.05,72.76,-99.90,-99.90
Gladstone,60,1666184400,2022-10-19T23:00:00,-23.89488,151.50335,0.665,1.040,11.760,3.738,23.05,72.75,-99.90,-99.90
Gladstone,60,1666186200,2022-10-19T23:30:00,-23.89483,151.50303,0.679,1.170,12.500,4.000,23.05,64.25,-99.90,-99.90
Gladstone,60,1666188000,2022-10-20T00:00:00,-23.89497,151.50269,0.659,1.190,6.670,3.960,23.05,71.35,-99.90,-99.90
Gladstone,60,1666189800,2022-10-20T00:30:00,-23.89503,151.50265,0.688,0.980,6.670,3.960,23.10,71.35,-99.90,-99.90
Gladstone,60,1666191600,2022-10-20T01:00:00,-23.89504,151.50265,0.711,1.190,6.670,4.040,23.15,72.75,-99.90,-99.90
Gladstone,60,1666193400,2022-10-20T01:30:00,-23.89507,151.50262,0.663,1.170,6.250,4.255,23.10,74.15,-99.90,-99.90
Gladstone,60,1666195200,2022-10-20T02:00:00,-23.89515,151.50260,0.727,1.280,6.250,4.040,23.10,76.95,-99.90,-99.90
Gladstone,60,1666197000,2022-10-20T02:30:00,-23.89520,151.50262,0.763,1.500,6.670,3.704,23.10,68.55,-99.90,-99.90
Gladstone,60,1666198800,2022-10-20T03:00:00,-23.89520,151.50260,0.796,1.250,6.670,3.604,23.05,64.25,-99.90,-99.90
Gladstone,60,1666200600,2022-10-20T03:30:00,-23.89517,151.50260,0.778,1.270,6.250,3.774,23.00,74.15,-99.90,-99.90
Gladstone,60,1666202400,2022-10-20T04:00:00,-23.89517,151.50258,0.789,1.380,6.670,3.704,22.95,67.15,-99.90,-99.90
Gladstone,60,1666204200,2022-10-20T04:30:00,-23.89520,151.50260,0.810,1.420,6.250,3.738,22.90,75.55,-99.90,-99.90
Gladstone,60,1666207800,2022-10-20T05:30:00,-23.89518,151.50260,0.813,1.300,6.250,3.738,22.85,72.75,-99.90,-99.90
Gladstone,60,1666209600,2022-10-20T06:00:00,-23.89518,151.50262,0.804,1.600,5.880,3.846,22.85,71.35,-99.90,-99.90
Gladstone,60,1666211400,2022-10-20T06:30:00,-23.89510,151.50262,0.843,1.430,6.250,3.922,22.85,72.75,-99.90,-99.90
Gladstone,60,1666213200,2022-10-20T07:00:00,-23.89497,151.50284,0.815,1.280,6.250,4.040,22.85,71.35,-99.90,-99.90
Gladstone,60,1666215000,2022-10-20T07:30:00,-23.89493,151.50333,0.748,1.210,6.250,4.040,22.85,68.55,-99.90,-99.90
Gladstone,60,1666216800,2022-10-20T08:00:00,-23.89503,151.50344,0.769,1.740,4.550,4.124,22.90,60.05,-99.90,-99.90
Gladstone,60,1666218600,2022-10-20T08:30:00,-23.89507,151.50346,0.696,1.120,4.550,4.040,22.95,58.65,-99.90,-99.90
Gladstone,60,1666220400,2022-10-20T09:00:00,-23.89518,151.50350,0.712,1.120,4.550,4.000,23.00,67.15,-99.90,-99.90
Gladstone,60,1666222200,2022-10-20T09:30:00,-23.89515,151.50352,0.736,1.170,4.550,4.082,23.15,61.45,-99.90,-99.90
Gladstone,60,1666224000,2022-10-20T10:00:00,-23.89518,151.50352,0.758,1.380,4.760,4.082,23.25,65.75,-99.90,-99.90
Gladstone,60,1666225800,2022-10-20T10:30:00,-23.89522,151.50352,0.754,1.480,6.670,4.211,23.35,71.35,-99.90,-99.90
Gladstone,60,1666227600,2022-10-20T11:00:00,-23.89517,151.50350,0.764,1.490,4.350,4.167,23.40,54.45,-99.90,-99.90
Gladstone,60,1666229400,2022-10-20T11:30:00,-23.89530,151.50348,0.765,1.240,4.550,4.255,23.45,54.45,-99.90,-99.90
Gladstone,60,1666231200,2022-10-20T12:00:00,-23.89537,151.50337,0.732,1.140,5.000,4.301,23.45,75.55,-99.90,-99.90
Gladstone,60,1666233000,2022-10-20T12:30:00,-23.89534,151.50299,0.750,1.300,4.350,4.211,23.50,64.25,-99.90,-99.90
Gladstone,60,1666234800,2022-10-20T13:00:00,-23.89524,151.50265,0.722,1.170,5.880,4.211,23.50,75.55,-99.90,-99.90
Gladstone,60,1666236600,2022-10-20T13:30:00,-23.89531,151.50265,0.722,1.250,4.760,4.211,23.50,82.55,-99.90,-99.90
Gladstone,60,1666238400,2022-10-20T14:00:00,-23.89529,151.50262,0.737,1.090,6.250,4.211,23.50,79.75,-99.90,-99.90
Gladstone,60,1666240200,2022-10-20T14:30:00,-23.89531,151.50262,0.690,1.520,6.250,4.301,23.40,79.75,-99.90,-99.90
Gladstone,60,1666242000,2022-10-20T15:00:00,-23.89527,151.50262,0.676,1.380,5.880,4.211,23.35,82.55,-99.90,-99.90
Gladstone,60,1666243800,2022-10-20T15:30:00,-23.89525,151.50262,0.695,1.220,5.880,4.301,23.30,82.55,-99.90,-99.90
Gladstone,60,1666245600,2022-10-20T16:00:00,-23.89525,151.50260,0.662,1.000,5.880,4.494,23.25,79.75,-99.90,-99.90
Gladstone,60,1666247400,2022-10-20T16:30:00,-23.89519,151.50258,0.703,1.070,5.880,4.396,23.15,83.95,-99.90,-99.90
Gladstone,60,1666249200,2022-10-20T17:00:00,-23.89519,151.50260,0.613,1.050,6.250,4.598,23.20,82.55,-99.90,-99.90
Gladstone,60,1666251000,2022-10-20T17:30:00,-23.89522,151.50262,0.638,1.080,5.880,4.396,23.15,76.95,-99.90,-99.90
Gladstone,60,1666252800,2022-10-20T18:00:00,-23.89516,151.50262,0.619,1.030,6.250,4.651,23.15,79.75,-99.90,-99.90
Gladstone,60,1666254600,2022-10-20T18:30:00,-23.89513,151.50269,0.559,0.950,6.670,4.598,23.10,72.75,-99.90,-99.90
Gladstone,60,1666256400,2022-10-20T19:00:00,-23.89494,151.50329,0.545,0.970,6.250,4.545,23.05,78.35,-99.90,-99.90
Gladstone,60,1666258200,2022-10-20T19:30:00,-23.89498,151.50342,0.517,0.760,6.670,4.348,23.05,78.35,-99.90,-99.90
Gladstone,60,1666260000,2022-10-20T20:00:00,-23.89505,151.50348,0.490,0.830,6.250,4.301,23.00,79.75,-99.90,-99.90
Gladstone,60,1666261800,2022-10-20T20:30:00,-23.89509,151.50350,0.483,0.790,6.670,4.255,23.00,72.75,-99.90,-99.90
Gladstone,60,1666263600,2022-10-20T21:00:00,-23.89511,151.50350,0.493,0.770,7.140,4.000,23.10,69.95,-99.90,-99.90
Gladstone,60,1666265400,2022-10-20T21:30:00,-23.89511,151.50350,0.533,0.970,6.670,3.810,23.15,76.95,-99.90,-99.90
Gladstone,60,1666267200,2022-10-20T22:00:00,-23.89510,151.50350,0.502,0.920,6.670,3.960,23.15,74.15,-99.90,-99.90
Gladstone,60,1666269000,2022-10-20T22:30:00,-23.89507,151.50348,0.533,0.950,6.670,4.000,23.20,79.75,-99.90,-99.90
Gladstone,60,1666270800,2022-10-20T23:00:00,-23.89495,151.50344,0.489,0.850,6.670,4.211,23.25,72.75,-99.90,-99.90
Gladstone,60,1666272600,2022-10-20T23:30:00,-23.89485,151.50333,0.492,0.870,6.670,4.082,23.25,75.55,-99.90,-99.90
Gladstone,60,1666274400,2022-10-21T00:00:00,-23.89477,151.50316,0.498,0.900,6.250,4.255,23.25,76.95,-99.90,-99.90
Gladstone,60,1666276200,2022-10-21T00:30:00,-23.89486,151.50280,0.472,0.820,6.250,4.301,23.25,72.75,-99.90,-99.90
Gladstone,60,1666278000,2022-10-21T01:00:00,-23.89501,151.50265,0.466,0.750,5.880,4.124,23.25,85.35,-99.90,-99.90
Gladstone,60,1666279800,2022-10-21T01:30:00,-23.89504,151.50262,0.491,0.800,5.880,4.255,23.20,85.35,-99.90,-99.90
Gladstone,60,1666281600,2022-10-21T02:00:00,-23.89509,151.50262,0.505,0.970,5.880,4.348,23.20,91.05,-99.90,-99.90
Gladstone,60,1666283400,2022-10-21T02:30:00,-23.89509,151.50262,0.521,1.010,6.250,4.396,23.20,86.75,-99.90,-99.90
Gladstone,60,1666285200,2022-10-21T03:00:00,-23.89511,151.50260,0.494,0.840,5.880,4.444,23.15,85.35,-99.90,-99.90
Gladstone,60,1666287000,2022-10-21T03:30:00,-23.89515,151.50260,0.508,0.810,5.880,4.348,23.15,81.15,-99.90,-99.90
Gladstone,60,1666288800,2022-10-21T04:00:00,-23.89515,151.50260,0.493,0.880,5.880,4.348,23.10,85.35,-99.90,-99.90
Gladstone,60,1666290600,2022-10-21T04:30:00,-23.89512,151.50260,0.476,0.810,5.880,4.444,23.00,82.55,-99.90,-99.90
Gladstone,60,1666292400,2022-10-21T05:00:00,-23.89512,151.50260,0.511,0.850,5.560,4.348,22.95,85.35,-99.90,-99.90
Gladstone,60,1666294200,2022-10-21T05:30:00,-23.89515,151.50262,0.481,0.850,5.880,4.651,22.90,79.75,-99.90,-99.90
Gladstone,60,1666296000,2022-10-21T06:00:00,-23.89511,151.50262,0.508,0.910,5.560,4.598,22.90,86.75,-99.90,-99.90
Gladstone,60,1666297800,2022-10-21T06:30:00,-23.89503,151.50267,0.489,0.930,5.880,4.444,22.90,76.95,-99.90,-99.90
Gladstone,60,1666299600,2022-10-21T07:00:00,-23.89492,151.50273,0.474,0.770,5.560,4.255,22.90,69.95,-99.90,-99.90
Gladstone,60,1666301400,2022-10-21T07:30:00,-23.89478,151.50307,0.456,0.820,5.880,4.040,22.90,76.95,-99.90,-99.90
Gladstone,60,1666303200,2022-10-21T08:00:00,-23.89489,151.50337,0.431,0.670,6.250,4.211,23.00,76.95,-99.90,-99.90
Emu Park,96,1665669600,2022-10-14T00:00:00,-23.30302,151.07188,0.881,1.630,13.330,4.819,22.55,66.90,-99.90,-99.90
Emu Park,96,1665671400,2022-10-14T00:30:00,-23.30299,151.07208,0.865,1.370,13.330,4.545,22.55,75.30,-99.90,-99.90
Emu Park,96,1665673200,2022-10-14T01:00:00,-23.30306,151.07231,0.847,1.440,13.330,4.651,22.55,72.50,-99.90,-99.90
Emu Park,96,1665675000,2022-10-14T01:30:00,-23.30316,151.07244,0.798,1.360,13.330,4.545,22.60,68.30,-99.90,-99.90
Emu Park,96,1665676800,2022-10-14T02:00:00,-23.30318,151.07248,0.789,1.670,14.290,4.819,22.60,61.20,-99.90,-99.90
Emu Park,96,1665678600,2022-10-14T02:30:00,-23.30324,151.07250,0.780,1.310,13.330,4.706,22.55,71.10,-99.90,-99.90
Emu Park,96,1665680400,2022-10-14T03:00:00,-23.30325,151.07250,0.793,1.280,14.290,4.598,22.60,58.40,-99.90,-99.90
Emu Park,96,1665682200,2022-10-14T03:30:00,-23.30324,151.07248,0.797,1.510,14.290,4.762,22.60,71.10,-99.90,-99.90
Emu Park,96,1665684000,2022-10-14T04:00:00,-23.30319,151.07244,0.778,1.370,13.330,4.444,22.60,68.30,-99.90,-99.90
Emu Park,96,1665685800,2022-10-14T04:30:00,-23.30307,151.07223,0.824,1.350,14.290,4.545,22.60,66.90,-99.90,-99.90
Emu Park,96,1665687600,2022-10-14T05:00:00,-23.30317,151.07162,0.727,1.230,13.330,4.706,22.60,65.50,-99.90,-99.90
Emu Park,96,1665689400,2022-10-14T05:30:00,-23.30335,151.07152,0.785,1.360,13.330,4.396,22.60,69.70,-99.90,-99.90
Emu Park,96,1665691200,2022-10-14T06:00:00,-23.30338,151.07150,0.761,1.300,12.500,4.494,22.60,79.50,-99.90,-99.90
Emu Park,96,1665693000,2022-10-14T06:30:00,-23.30341,151.07150,0.756,1.220,14.290,4.494,22.55,71.10,-99.90,-99.90
Emu Park,96,1665694800,2022-10-14T07:00:00,-23.30340,151.07150,0.769,1.520,12.500,4.545,22.60,78.10,-99.90,-99.90
Emu Park,96,1665696600,2022-10-14T07:30:00,-23.30340,151.07150,0.756,1.270,13.330,4.651,22.60,89.40,-99.90,-99.90
Emu Park,96,1665698400,2022-10-14T08:00:00,-23.30338,151.07150,0.775,1.170,13.330,4.651,22.65,79.50,-99.90,-99.90
Emu Park,96,1665700200,2022-10-14T08:30:00,-23.30339,151.07152,0.755,1.460,13.330,4.444,22.60,82.30,-99.90,-99.90
Emu Park,96,1665702000,2022-10-14T09:00:00,-23.30338,151.07152,0.739,1.350,12.500,4.651,22.65,83.70,-99.90,-99.90
Emu Park,96,1665703800,2022-10-14T09:30:00,-23.30336,151.07150,0.713,1.270,13.330,4.545,22.65,79.50,-99.90,-99.90
Emu Park,96,1665705600,2022-10-14T10:00:00,-23.30333,151.07150,0.752,1.290,13.330,4.762,22.70,80.90,-99.90,-99.90
Emu Park,96,1665707400,2022-10-14T10:30:00,-23.30330,151.07152,0.793,1.240,12.500,4.651,22.75,75.30,-99.90,-99.90
Emu Park,96,1665709200,2022-10-14T11:00:00,-23.30326,151.07154,0.758,1.190,14.290,5.063,22.85,68.30,-99.90,-99.90
Emu Park,96,1665711000,2022-10-14T11:30:00,-23.30321,151.07158,0.744,1.400,13.330,5.128,22.80,75.30,-99.90,-99.90
Emu Park,96,1665712800,2022-10-14T12:00:00,-23.30315,151.07171,0.769,1.320,13.330,5.128,22.95,83.70,-99.90,-99.90
Emu Park,96,1665714600,2022-10-14T12:30:00,-23.30313,151.07184,0.752,1.660,11.760,5.263,23.15,75.30,-99.90,-99.90
Emu Park,96,1665716400,2022-10-14T13:00:00,-23.30307,151.07203,0.761,1.190,14.290,5.556,23.30,65.50,-99.90,-99.90
Emu Park,96,1665718200,2022-10-14T13:30:00,-23.30320,151.07242,0.764,1.320,13.330,5.479,23.30,66.90,-99.90,-99.90
Emu Park,96,1665720000,2022-10-14T14:00:00,-23.30333,151.07253,0.719,1.300,13.330,5.333,23.25,71.10,-99.90,-99.90
Emu Park,96,1665721800,2022-10-14T14:30:00,-23.30339,151.07257,0.777,1.490,14.290,5.263,23.25,71.10,-99.90,-99.90
Emu Park,96,1665723600,2022-10-14T15:00:00,-23.30349,151.07257,0.713,1.240,14.290,4.878,23.25,72.50,-99.90,-99.90
Emu Park,96,1665725400,2022-10-14T15:30:00,-23.30353,151.07255,0.746,1.270,13.330,4.762,23.15,75.30,-99.90,-99.90
Emu Park,96,1665727200,2022-10-14T16:00:00,-23.30353,151.07257,0.722,1.250,14.290,4.938,23.15,79.50,-99.90,-99.90
Emu Park,96,1665729000,2022-10-14T16:30:00,-23.30362,151.07253,0.773,1.330,13.330,4.651,23.10,78.10,-99.90,-99.90
Emu Park,96,1665730800,2022-10-14T17:00:00,-23.30373,151.07244,0.777,1.290,13.330,4.706,23.10,88.00,-99.90,-99.90
Emu Park,96,1665732600,2022-10-14T17:30:00,-23.30384,151.07231,0.735,1.330,13.330,4.396,23.10,75.30,-99.90,-99.90
Emu Park,96,1665734400,2022-10-14T18:00:00,-23.30390,151.07220,0.741,1.350,12.500,4.651,23.10,76.70,-99.90,-99.90
Emu Park,96,1665736200,2022-10-14T18:30:00,-23.30395,151.07201,0.794,1.640,14.290,4.545,23.10,78.10,-99.90,-99.90
Emu Park,96,1665738000,2022-10-14T19:00:00,-23.30387,151.07184,0.810,1.340,13.330,4.878,23.05,82.30,-99.90,-99.90
Emu Park,96,1665739800,2022-10-14T19:30:00,-23.30384,151.07175,0.747,1.300,12.500,4.762,23.05,76.70,-99.90,-99.90
Emu Park,96,1665741600,2022-10-14T20:00:00,-23.30378,151.07167,0.759,1.290,13.330,4.598,23.05,76.70,-99.90,-99.90
Emu Park,96,1665743400,2022-10-14T20:30:00,-23.30374,151.07160,0.755,1.330,13.330,4.706,23.05,73.90,-99.90,-99.90
Emu Park,96,1665745200,2022-10-14T21:00:00,-23.30368,151.07156,0.703,1.350,13.330,4.651,23.00,69.70,-99.90,-99.90
Emu Park,96,1665747000,2022-10-14T21:30:00,-23.30364,151.07156,0.716,1.230,14.290,4.598,22.95,62.60,-99.90,-99.90
Emu Park,96,1665748800,2022-10-14T22:00:00,-23.30365,151.07154,0.719,1.170,13.330,5.000,22.95,66.90,-99.90,-99.90
Emu Park,96,1665750600,2022-10-14T22:30:00,-23.30364,151.07158,0.762,1.140,12.500,4.938,22.95,69.70,-99.90,-99.90
Emu Park,96,1665752400,2022-10-14T23:00:00,-23.30360,151.07158,0.675,1.210,13.330,4.819,22.90,68.30,-99.90,-99.90
Emu Park,96,1665754200,2022-10-14T23:30:00,-23.30361,151.07169,0.723,1.210,13.330,5.263,22.90,73.90,-99.90,-99.90
Emu Park,96,1665756000,2022-10-15T00:00:00,-23.30357,151.07190,0.697,1.200,14.290,5.000,22.90,62.60,-99.90,-99.90
Emu Park,96,1665757800,2022-10-15T00:30:00,-23.30334,151.07244,0.652,1.060,13.330,5.063,22.90,86.50,-99.90,-99.90
Emu Park,96,1665759600,2022-10-15T01:00:00,-23.30330,151.07248,0.677,1.310,14.290,5.063,22.90,75.30,-99.90,-99.90
Emu Park,96,1665761400,2022-10-15T01:30:00,-23.30335,151.07250,0.639,1.050,14.290,5.333,22.90,76.70,-99.90,-99.90
Emu Park,96,1665763200,2022-10-15T02:00:00,-23.30340,151.07253,0.706,1.430,14.290,5.479,22.90,66.90,-99.90,-99.90
Emu Park,96,1665765000,2022-10-15T02:30:00,-23.30339,151.07253,0.641,1.210,13.330,5.556,22.95,75.30,-99.90,-99.90
Emu Park,96,1665766800,2022-10-15T03:00:00,-23.30339,151.07255,0.616,0.910,14.290,5.556,22.95,72.50,-99.90,-99.90
Emu Park,96,1665768600,2022-10-15T03:30:00,-23.30341,151.07253,0.592,1.130,13.330,5.333,22.95,83.70,-99.90,-99.90
Emu Park,96,1665770400,2022-10-15T04:00:00,-23.30342,151.07253,0.618,1.040,13.330,5.479,22.95,79.50,-99.90,-99.90
Emu Park,96,1665772200,2022-10-15T04:30:00,-23.30343,151.07253,0.616,1.010,12.500,5.797,22.95,76.70,-99.90,-99.90
Emu Park,96,1665774000,2022-10-15T05:00:00,-23.30346,151.07250,0.594,1.150,13.330,5.405,22.95,64.00,-99.90,-99.90
Emu Park,96,1665775800,2022-10-15T05:30:00,-23.30344,151.07246,0.551,0.900,14.290,5.714,22.95,76.70,-99.90,-99.90
Emu Park,96,1665777600,2022-10-15T06:00:00,-23.30350,151.07233,0.584,1.040,12.500,5.333,22.95,88.00,-99.90,-99.90
Emu Park,96,1665779400,2022-10-15T06:30:00,-23.30354,151.07175,0.614,1.080,13.330,5.714,22.95,82.30,-99.90,-99.90
Emu Park,96,1665781200,2022-10-15T07:00:00,-23.30345,151.07160,0.590,0.980,12.500,5.714,23.00,89.40,-99.90,-99.90
Emu Park,96,1665783000,2022-10-15T07:30:00,-23.30348,151.07158,0.603,0.880,13.330,5.634,23.15,75.30,-99.90,-99.90
Emu Park,96,1665784800,2022-10-15T08:00:00,-23.30348,151.07154,0.648,1.110,13.330,5.556,23.25,75.30,-99.90,-99.90
Emu Park,96,1665786600,2022-10-15T08:30:00,-23.30348,151.07152,0.633,1.090,13.330,6.154,23.60,73.90,-99.90,-99.90
Emu Park,96,1665788400,2022-10-15T09:00:00,-23.30350,151.07152,0.651,1.080,12.500,5.797,24.00,86.50,-99.90,-99.90
Emu Park,96,1665790200,2022-10-15T09:30:00,-23.30350,151.07152,0.594,1.100,12.500,5.970,24.40,88.00,-99.90,-99.90
Emu Park,96,1665792000,2022-10-15T10:00:00,-23.30348,151.07150,0.624,1.000,13.330,5.882,24.75,82.30,-99.90,-99.90
Emu Park,96,1665793800,2022-10-15T10:30:00,-23.30348,151.07152,0.652,1.170,13.330,5.970,24.40,83.70,-99.90,-99.90
Emu Park,96,1665795600,2022-10-15T11:00:00,-23.30343,151.07154,0.590,1.100,12.500,6.154,24.60,80.90,-99.90,-99.90
Emu Park,96,1665797400,2022-10-15T11:30:00,-23.30340,151.07154,0.613,1.160,11.760,6.061,25.95,82.30,-99.90,-99.90
Emu Park,96,1665799200,2022-10-15T12:00:00,-23.30341,151.07158,0.589,0.960,12.500,5.970,26.40,78.10,-99.90,-99.90
Emu Park,96,1665801000,2022-10-15T12:30:00,-23.30340,151.07158,0.615,1.140,12.500,6.061,25.20,78.10,-99.90,-99.90
Emu Park,96,1665802800,2022-10-15T13:00:00,-23.30349,151.07160,0.615,0.980,13.330,6.349,24.65,88.00,-99.90,-99.90
Emu Park,96,1665804600,2022-10-15T13:30:00,-23.30380,151.07182,0.587,0.990,13.330,5.970,24.60,72.50,-99.90,-99.90
Emu Park,96,1665806400,2022-10-15T14:00:00,-23.30376,151.07223,0.573,1.080,13.330,4.706,24.35,92.20,-99.90,-99.90
Emu Park,96,1665808200,2022-10-15T14:30:00,-23.30356,151.07250,0.593,1.040,12.500,4.545,24.10,86.50,-99.90,-99.90
Emu Park,96,1665810000,2022-10-15T15:00:00,-23.30353,151.07253,0.557,1.100,14.290,4.396,23.80,85.10,-99.90,-99.90
Emu Park,96,1665811800,2022-10-15T15:30:00,-23.30355,151.07253,0.530,0.860,14.290,4.211,24.00,85.10,-99.90,-99.90
Emu Park,96,1665813600,2022-10-15T16:00:00,-23.30357,151.07253,0.541,1.040,13.330,4.082,23.95,89.40,-99.90,-99.90
Emu Park,96,1665815400,2022-10-15T16:30:00,-23.30364,151.07250,0.563,1.040,13.330,4.124,23.60,82.30,-99.90,-99.90
Emu Park,96,1665817200,2022-10-15T17:00:00,-23.30364,151.07250,0.543,0.950,13.330,4.000,23.45,80.90,-99.90,-99.90
Emu Park,96,1665819000,2022-10-15T17:30:00,-23.30369,151.07250,0.596,1.210,12.500,3.846,23.35,85.10,-99.90,-99.90
Emu Park,96,1665820800,2022-10-15T18:00:00,-23.30374,151.07246,0.603,1.000,13.330,3.883,23.25,88.00,-99.90,-99.90
Emu Park,96,1665822600,2022-10-15T18:30:00,-23.30382,151.07240,0.620,1.000,11.760,3.922,23.25,82.30,-99.90,-99.90
Emu Park,96,1665824400,2022-10-15T19:00:00,-23.30385,151.07235,0.633,1.060,12.500,3.738,23.20,75.30,-99.90,-99.90
Emu Park,96,1665826200,2022-10-15T19:30:00,-23.30391,151.07218,0.659,1.150,12.500,3.704,23.25,76.70,-99.90,-99.90
Emu Park,96,1665828000,2022-10-15T20:00:00,-23.30394,151.07210,0.657,1.130,12.500,3.704,23.30,66.90,-99.90,-99.90
Emu Park,96,1665829800,2022-10-15T20:30:00,-23.30391,151.07199,0.589,1.030,12.500,3.636,23.30,58.40,-99.90,-99.90
Emu Park,96,1665831600,2022-10-15T21:00:00,-23.30391,151.07195,0.551,1.040,12.500,3.883,23.25,80.90,-99.90,-99.90
Emu Park,96,1665833400,2022-10-15T21:30:00,-23.30388,151.07188,0.583,0.970,12.500,4.211,23.25,71.10,-99.90,-99.90
Emu Park,96,1665835200,2022-10-15T22:00:00,-23.30387,151.07186,0.572,0.920,12.500,4.211,23.20,73.90,-99.90,-99.90
Emu Park,96,1665837000,2022-10-15T22:30:00,-23.30388,151.07186,0.539,0.970,12.500,4.124,23.20,75.30,-99.90,-99.90
Emu Park,96,1665838800,2022-10-15T23:00:00,-23.30387,151.07186,0.536,1.110,13.330,4.255,23.15,76.70,-99.90,-99.90
Emu Park,96,1665840600,2022-10-15T23:30:00,-23.30385,151.07184,0.532,1.110,13.330,4.396,23.15,71.10,-99.90,-99.90
Emu Park,96,1665842400,2022-10-16T00:00:00,-23.30386,151.07193,0.515,1.090,13.330,4.762,23.15,72.50,-99.90,-99.90
Emu Park,96,1665844200,2022-10-16T00:30:00,-23.30385,151.07199,0.507,0.870,11.760,4.396,23.15,76.70,-99.90,-99.90
Emu Park,96,1665846000,2022-10-16T01:00:00,-23.30377,151.07223,0.510,0.850,13.330,5.000,23.15,68.30,-99.90,-99.90
Emu Park,96,1665847800,2022-10-16T01:30:00,-23.30363,151.07238,0.474,0.980,12.500,4.545,23.10,79.50,-99.90,-99.90
Emu Park,96,1665849600,2022-10-16T02:00:00,-23.30364,151.07242,0.492,0.750,13.330,4.938,23.15,75.30,-99.90,-99.90
Emu Park,96,1665851400,2022-10-16T02:30:00,-23.30344,151.07248,0.475,0.810,12.500,4.494,23.10,88.00,-99.90,-99.90
Emu Park,96,1665853200,2022-10-16T03:00:00,-23.30340,151.07250,0.507,0.900,13.330,4.444,23.10,76.70,-99.90,-99.90
Emu Park,96,1665855000,2022-10-16T03:30:00,-23.30343,151.07253,0.483,0.860,12.500,4.706,23.15,75.30,-99.90,-99.90
Emu Park,96,1665856800,2022-10-16T04:00:00,-23.30346,151.07250,0.488,0.800,13.330,4.651,23.15,65.50,-99.90,-99.90
Emu Park,96,1665858600,2022-10-16T04:30:00,-23.30344,151.07255,0.468,0.870,12.500,4.598,23.15,83.70,-99.90,-99.90
Emu Park,96,1665860400,2022-10-16T05:00:00,-23.30341,151.07253,0.481,0.950,13.330,4.878,23.15,73.90,-99.90,-99.90
Emu Park,96,1665862200,2022-10-16T05:30:00,-23.30340,151.07248,0.480,0.870,11.760,4.651,23.15,71.10,-99.90,-99.90
Emu Park,96,1665864000,2022-10-16T06:00:00,-23.30343,151.07244,0.486,0.830,13.330,5.128,23.15,72.50,-99.90,-99.90
Emu Park,96,1665865800,2022-10-16T06:30:00,-23.30335,151.07231,0.474,0.880,13.330,5.063,23.15,64.00,-99.90,-99.90
Emu Park,96,1665867600,2022-10-16T07:00:00,-23.30326,151.07190,0.513,0.790,13.330,5.333,23.20,78.10,-99.90,-99.90
Emu Park,96,1665869400,2022-10-16T07:30:00,-23.30336,151.07160,0.501,0.740,12.500,5.333,23.25,80.90,-99.90,-99.90
